Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,PV,Day_Perc_Change,Trend,21_SMA,34_SMA,14_SMA,boll_up,boll_down
PVR,EQ,2018-12-28,1583.65,1590.0,1600.8,1575.35,1582.1,1585.1,1591.02,386565,615033246.9,24209,92533,23.94,December,2018,612744181.5,0.09156063524136117,slight or no change,1525.6071428571424,1486.1088235294112,1548.9428571428566,1608.2505795242578,1489.6351347614554
PVR,EQ,2018-12-31,1585.1,1590.0,1611.7,1586.65,1599.0,1604.55,1603.27,485188,777886766.6,17785,133811,27.58,December,2018,778508405.4,1.2270519210144435,positive,1532.8499999999997,1490.7499999999995,1558.0464285714281,1608.2830297592538,1507.8098273836024
PVR,EQ,2019-01-01,1604.55,1600.1,1604.55,1579.15,1599.0,1594.6,1590.54,154865,246318483.3,6842,10158,6.56,January,2019,246947729.0,-0.6201115577576299,slight negative,1540.4023809523808,1496.8485294117643,1564.7857142857138,1606.1544581273704,1523.4169704440571
PVR,EQ,2019-01-02,1594.6,1585.35,1604.9,1577.05,1586.0,1587.55,1590.99,237215,377405997.0,10625,41706,17.58,January,2019,376590673.25,-0.44211714536560587,slight or no change,1543.5238095238096,1502.4485294117642,1567.8678571428566,1609.1235440635755,1526.6121702221376
PVR,EQ,2019-01-03,1587.55,1590.0,1611.5,1518.0,1531.05,1530.7,1559.49,613132,956172321.55,25170,68146,11.11,January,2019,938521152.4,-3.5809895751314884,among top losers,1545.5952380952378,1505.713235294117,1567.5535714285709,1609.9362141800214,1525.1709286771204
PVR,EQ,2019-01-04,1530.7,1535.5,1576.95,1501.1,1573.0,1573.2,1538.69,764568,1176432953.35,31191,116247,15.2,January,2019,1202818377.6,2.7765074802377887,positive,1550.1071428571427,1510.5088235294113,1568.6821428571423,1610.7403188142478,1526.6239669000367
PVR,EQ,2019-01-07,1573.2,1583.0,1597.5,1575.45,1581.1,1583.15,1586.08,283601,449815168.65,12241,43705,15.41,January,2019,448982923.15,0.6324688532926448,slight positive,1554.5023809523807,1515.3955882352936,1570.1928571428566,1612.733730830049,1527.6519834556643
PVR,EQ,2019-01-08,1583.15,1583.15,1610.0,1576.25,1602.0,1604.65,1599.24,280240,448171404.8,11774,44672,15.94,January,2019,449687116.0,1.3580519849666794,positive,1560.1714285714286,1520.417647058823,1573.703571428571,1619.041524018633,1528.365618838509
PVR,EQ,2019-01-09,1604.65,1602.0,1633.25,1601.6,1613.05,1612.7,1617.42,632162,1022473135.6,28296,139704,22.1,January,2019,1019487657.4,0.5016670301934978,slight positive,1566.6285714285714,1526.558823529411,1577.8535714285713,1626.1957247857877,1529.511418071355
PVR,EQ,2019-01-10,1612.7,1613.0,1644.8,1605.0,1639.1,1636.25,1633.74,553487,904254097.3,28044,136814,24.72,January,2019,905643103.75,1.4602839957834624,positive,1573.1047619047617,1532.97794117647,1582.3571428571427,1639.7348905828055,1524.9793951314798
PVR,EQ,2019-01-11,1636.25,1642.0,1648.0,1635.0,1647.9,1644.95,1642.61,404115,663804542.45,24450,96697,23.93,January,2019,664748969.25,0.5317035905271217,slight positive,1577.8928571428569,1539.719117647058,1588.1035714285713,1653.3518718990792,1522.8552709580633
PVR,EQ,2019-01-14,1644.95,1640.1,1644.65,1626.15,1642.0,1637.05,1634.42,235984,385696582.5,10322,63246,26.8,January,2019,386317607.2,-0.4802577585944934,slight or no change,1582.7476190476189,1545.617647058823,1594.7714285714283,1659.5503153774566,1529.9925417654
PVR,EQ,2019-01-15,1637.05,1641.9,1665.0,1641.25,1659.6,1660.55,1656.4,314783,521406703.5,12782,93095,29.57,January,2019,522712910.65,1.4355089948382858,positive,1587.6595238095238,1552.0455882352935,1602.760714285714,1670.5809084484251,1534.9405201230027
PVR,EQ,2019-01-16,1660.55,1660.55,1660.9,1640.0,1645.2,1646.65,1649.06,200576,330762591.5,11209,65652,32.73,January,2019,330278470.40000004,-0.8370720544397914,slight negative,1591.6904761904761,1557.4794117647052,1607.260714285714,1677.919549854666,1536.6018787167618
PVR,EQ,2019-01-17,1646.65,1646.0,1655.0,1624.9,1634.0,1634.1,1633.89,224438,366708012.9,13269,78611,35.03,January,2019,366754135.8,-0.7621534630917415,slight negative,1595.4333333333332,1562.822058823529,1610.760714285714,1681.5451777980518,1539.976250773376
PVR,EQ,2019-01-18,1634.1,1631.5,1636.9,1611.15,1615.0,1621.05,1621.24,216452,350920877.15,12657,100521,46.44,January,2019,350879514.6,-0.7986047365522331,slight negative,1598.5976190476192,1568.2647058823525,1611.9392857142852,1682.8276722924306,1541.0508991361398
PVR,EQ,2019-01-21,1621.05,1615.1,1630.0,1609.1,1612.85,1614.9,1618.46,168269,272336766.5,7874,60971,36.23,January,2019,271737608.1,-0.3793837327657923,slight or no change,1600.5833333333337,1570.997058823529,1613.3892857142855,1683.576860535937,1543.201710892634
PVR,EQ,2019-01-22,1614.9,1613.0,1617.25,1590.1,1595.05,1598.65,1600.44,313939,502441228.3,10233,185912,59.22,January,2019,501878582.35,-1.0062542572295552,negative,1602.2095238095242,1574.2749999999996,1614.1821428571427,1683.3558106700148,1545.0084750442707
PVR,EQ,2019-01-23,1598.65,1601.0,1614.85,1591.2,1613.8,1607.2,1604.66,307882,494045275.9,14441,158771,51.57,January,2019,494827950.4,0.5348262596565734,slight positive,1605.2333333333338,1578.061764705882,1619.6464285714285,1669.9155575640286,1569.3772995788283
PVR,EQ,2019-01-24,1607.2,1616.0,1634.5,1577.0,1605.0,1600.4,1605.4,1643831,2638999352.9,57970,233610,14.21,January,2019,2630787132.4,-0.4230960676953721,slight or no change,1607.6952380952387,1581.2838235294116,1621.5892857142858,1665.8716346648077,1577.3069367637638
PVR,EQ,2019-01-25,1600.4,1622.75,1622.75,1554.35,1570.0,1561.8,1578.33,451491,712602125.05,21107,149952,33.21,January,2019,705138643.8,-2.4118970257435697,negative,1606.6547619047626,1583.5249999999999,1620.0642857142855,1671.0171512421325,1569.1114201864384
PVR,EQ,2019-01-28,1561.8,1569.8,1584.9,1540.0,1574.0,1577.2,1566.89,264800,414911983.7,12892,73862,27.89,January,2019,417642560.0,0.9860417467025372,slight positive,1606.2785714285721,1586.4691176470587,1618.1035714285713,1673.5279685043458,1562.6791743527967
PVR,EQ,2019-01-29,1577.2,1578.0,1614.9,1571.1,1600.0,1607.65,1595.85,243283,388244095.8,15539,57994,23.84,January,2019,391113914.9500001,1.9306365711387221,positive,1606.426190476191,1589.6279411764706,1617.742857142857,1673.3840546241045,1562.1016596616096
PVR,EQ,2019-01-30,1607.65,1604.0,1614.1,1594.0,1596.95,1599.95,1600.08,196820,314928599.15,10471,97286,49.43,January,2019,314902159.0,-0.4789599726308658,slight or no change,1606.680952380953,1591.2617647058821,1615.1499999999999,1670.4582689603362,1559.8417310396635
PVR,EQ,2019-01-31,1599.95,1597.7,1614.0,1581.5,1605.35,1605.35,1600.21,175903,281481888.3,13267,56914,32.36,January,2019,282385881.05,0.3375105472045892,slight or no change,1607.5285714285717,1593.3279411764704,1612.3214285714282,1665.0551677973876,1559.5876893454688
PVR,EQ,2019-02-01,1605.35,1605.95,1645.0,1558.2,1567.0,1569.6,1596.17,858713,1370651384.8,39593,232404,27.06,February,2019,1347835924.8,-2.2269287071355115,negative,1609.3809523809527,1593.686764705882,1607.5035714285711,1662.7691047728567,1552.2380380842856
PVR,EQ,2019-02-04,1569.6,1570.0,1597.75,1547.4,1577.15,1577.15,1577.95,228250,360167725.5,16295,46690,20.46,February,2019,359984487.5,0.4810142711519028,slight or no change,1609.5690476190482,1594.1323529411764,1601.5464285714284,1649.7032152053516,1553.389641937505
PVR,EQ,2019-02-05,1577.15,1580.0,1607.95,1572.15,1595.0,1596.95,1594.62,176760,281864731.55,8739,40306,22.8,February,2019,282276882.0,1.2554290967885071,positive,1610.2261904761908,1595.351470588235,1597.9964285714284,1638.5592282071757,1557.433628935681
PVR,EQ,2019-02-06,1596.95,1595.55,1620.0,1583.0,1595.5,1593.5,1593.84,137375,218954141.95,8486,16712,12.17,February,2019,218907062.5,-0.21603682018849213,slight or no change,1609.6952380952384,1596.4955882352938,1595.0964285714285,1629.9427607763523,1560.2500963665047
PVR,EQ,2019-02-07,1593.5,1590.1,1598.1,1561.0,1566.0,1565.25,1570.5,218322,342875654.75,10120,101756,46.61,February,2019,341728510.5,-1.7728271101349224,negative,1607.4357142857148,1596.2617647058821,1591.1107142857143,1625.9341630296508,1556.2872655417777
PVR,EQ,2019-02-08,1565.25,1561.3,1561.3,1501.1,1506.0,1510.1,1522.23,431064,656178459.4,19077,103326,23.97,February,2019,650949746.4,-3.5233988180801807,among top losers,1601.4285714285718,1594.6617647058822,1583.6249999999998,1636.6953125761188,1530.5546874238808
PVR,EQ,2019-02-11,1510.1,1510.2,1520.45,1452.6,1498.9,1494.95,1477.66,353463,522296479.1,14601,87888,24.86,February,2019,528409511.85,-1.0032448182239473,negative,1594.2857142857147,1593.2279411764703,1576.217857142857,1646.4326332247015,1506.0030810610124
PVR,EQ,2019-02-12,1494.95,1500.0,1514.85,1446.9,1455.0,1454.9,1471.11,252452,371383489.0,14810,61190,24.24,February,2019,367292414.8,-2.679019365196156,negative,1585.611904761905,1590.4691176470587,1565.3392857142856,1658.3640068171592,1472.314564611412
PVR,EQ,2019-02-13,1454.9,1461.0,1481.0,1445.6,1477.9,1476.15,1466.67,203413,298340512.7,11766,43602,21.44,February,2019,300268099.95000005,1.4605814832634456,positive,1576.8309523809526,1587.3073529411763,1556.4642857142856,1658.3646173252337,1454.5639541033374
PVR,EQ,2019-02-14,1476.15,1478.0,1510.6,1432.0,1488.0,1489.5,1465.74,344831,505434037.0,15810,87273,25.31,February,2019,513625774.5,0.9043796362158352,slight positive,1569.3476190476192,1584.495588235294,1551.2999999999997,1659.187862010674,1443.4121379893254
PVR,EQ,2019-02-15,1489.5,1476.7,1502.95,1449.45,1495.0,1494.0,1476.23,363190,536151375.55,16566,84950,23.39,February,2019,542605860.0,0.30211480362538623,slight or no change,1562.6761904761906,1581.2441176470586,1545.3571428571427,1656.2241515945352,1434.49013411975
PVR,EQ,2019-02-18,1494.0,1497.0,1500.0,1435.0,1443.0,1443.4,1460.26,222317,324640457.85,9977,42324,19.04,February,2019,320892357.8,-3.386880856760366,among top losers,1554.216666666667,1576.7970588235294,1533.6249999999998,1650.6854166823673,1416.5645833176322
PVR,EQ,2019-02-19,1443.4,1431.3,1507.8,1431.3,1495.5,1490.75,1483.42,575492,853694238.1,20926,194187,33.74,February,2019,857914699.0,3.280448940002767,among top gainers,1548.304761904762,1573.9499999999998,1525.8249999999996,1638.3111820573947,1413.3388179426045
PVR,EQ,2019-02-20,1490.75,1495.5,1519.0,1464.0,1466.6,1472.5,1487.98,594897,885193821.75,28283,78284,13.16,February,2019,875985832.5,-1.2242159986583956,negative,1542.297619047619,1572.2382352941177,1516.3357142857142,1622.1387055810276,1410.5327229904008
PVR,EQ,2019-02-21,1472.5,1472.9,1494.0,1472.1,1481.45,1482.25,1481.71,200369,296888608.65,11025,46331,23.12,February,2019,296996950.25,0.6621392190152786,slight positive,1536.347619047619,1569.5632352941177,1510.0964285714285,1612.6201778972668,1407.5726792455903
PVR,EQ,2019-02-22,1482.25,1482.95,1504.85,1465.5,1489.15,1491.9,1489.22,276039,411083974.65,17025,77342,28.02,February,2019,411822584.1,0.6510372744139126,slight positive,1531.1809523809522,1566.879411764706,1504.0071428571428,1599.2428089067653,1408.7714768075202
PVR,EQ,2019-02-25,1491.9,1489.9,1504.8,1485.1,1491.3,1491.65,1496.26,163023,243925447.3,6869,40484,24.83,February,2019,243173257.95,-0.01675715530531363,slight or no change,1527.840476190476,1563.5558823529411,1496.4857142857143,1575.3220045291275,1417.649424042301
PVR,EQ,2019-02-26,1491.65,1472.3,1517.45,1465.7,1509.4,1509.0,1498.36,349990,524411352.6,14950,136958,39.13,February,2019,528134910.0,1.163141487614383,positive,1524.592857142857,1560.5058823529414,1490.45,1547.1111792215115,1433.7888207784886
PVR,EQ,2019-02-27,1509.0,1508.9,1545.0,1497.15,1505.0,1507.7,1525.28,573206,874297625.65,25643,160274,27.96,February,2019,864222686.2,-0.08614976805831898,slight or no change,1519.833333333333,1556.7250000000001,1486.3392857142858,1525.1684614731512,1447.5101099554204
PVR,EQ,2019-02-28,1507.7,1511.0,1522.0,1486.0,1495.05,1502.6,1499.14,242425,363428011.85,9591,38160,15.74,February,2019,364267805.0,-0.3382635802878675,slight or no change,1515.1976190476187,1552.5382352941178,1485.8035714285713,1523.408245121072,1448.1988977360706
PVR,EQ,2019-03-01,1502.6,1510.6,1524.85,1487.0,1493.0,1491.2,1502.65,174204,261767926.5,7617,40351,23.16,March,2019,259773004.8,-0.7586849460934242,slight negative,1509.7619047619044,1548.2485294117646,1485.5357142857142,1522.9124744155752,1448.1589541558533
PVR,EQ,2019-03-05,1491.2,1498.3,1555.0,1484.4,1543.3,1523.5,1508.43,269972,407233986.9,15823,95737,35.46,March,2019,411302342.0,2.166040772532196,positive,1507.5666666666664,1544.2176470588233,1490.435714285714,1528.4920374957503,1452.3793910756779
PVR,EQ,2019-03-06,1523.5,1534.95,1539.05,1511.0,1524.6,1526.3,1526.66,213881,326524512.5,10868,46736,21.85,March,2019,326446570.3,0.18378733180177687,slight or no change,1505.1452380952378,1540.6779411764705,1494.0178571428569,1535.5628023532008,1452.472911932513
PVR,EQ,2019-03-07,1526.3,1521.0,1528.65,1510.35,1522.0,1519.55,1520.19,130947,199064473.4,6710,35765,27.31,March,2019,198980513.85,-0.4422459542684942,slight or no change,1501.4595238095237,1537.3088235294117,1496.1642857142854,1539.758294275332,1452.5702771532387
PVR,EQ,2019-03-08,1519.55,1522.0,1554.55,1522.0,1541.9,1542.4,1541.8,478283,737417349.45,17199,75223,15.73,March,2019,737703699.2,1.5037346582869926,positive,1499.0261904761903,1534.995588235294,1499.6214285714284,1549.6741809630907,1449.568676179766
PVR,EQ,2019-03-11,1542.4,1542.4,1559.8,1535.0,1540.0,1542.65,1546.05,237783,367624122.55,12148,76412,32.14,March,2019,366815944.9500001,0.016208506224058006,slight or no change,1497.9499999999998,1532.870588235294,1506.7107142857142,1550.1375790403872,1463.2838495310411
PVR,EQ,2019-03-12,1542.65,1542.65,1636.2,1542.25,1632.55,1632.55,1603.13,748504,1199947191.4,30117,182985,24.45,March,2019,1221970205.2,5.827634265711602,among top gainers,1503.7809523809524,1533.8676470588234,1516.8392857142856,1595.8206874060127,1437.8578840225584
PVR,EQ,2019-03-13,1632.55,1632.5,1657.95,1600.55,1626.0,1620.7,1628.38,649563,1057733168.4,34571,130116,20.03,March,2019,1052746754.1,-0.7258583198064272,slight negative,1509.7690476190476,1534.264705882353,1527.4249999999997,1619.4550515300223,1435.3949484699772
PVR,EQ,2019-03-14,1620.7,1635.0,1645.0,1617.3,1634.05,1634.8,1633.19,289790,473281047.3,17912,60393,20.84,March,2019,473748692.0,0.8699944468439469,slight positive,1518.3357142857142,1535.2764705882353,1538.3214285714282,1642.617358975756,1434.0254981671005
PVR,EQ,2019-03-15,1634.8,1640.0,1659.0,1623.1,1632.0,1631.1,1643.93,328664,540299202.1,16274,96256,29.29,March,2019,536083850.4,-0.2263273794959608,slight or no change,1525.7142857142853,1537.3147058823529,1548.2642857142853,1659.7868976234238,1436.7416738051468
PVR,EQ,2019-03-18,1631.1,1649.0,1700.8,1637.0,1697.0,1691.3,1681.82,1053030,1771009860.3,42806,145536,13.82,March,2019,1780989639.0,3.6907608362454885,among top gainers,1535.3238095238094,1540.6705882352942,1562.5249999999994,1692.4102614958658,1432.639738504133
PVR,EQ,2019-03-19,1691.3,1702.0,1708.7,1682.45,1688.05,1695.4,1696.69,486289,825081233.25,18024,81636,16.79,March,2019,824454370.6,0.2424170756223143,slight or no change,1544.9142857142856,1543.2514705882354,1575.839285714285,1719.5667477793054,1432.1118236492648
PVR,EQ,2019-03-20,1695.4,1688.0,1693.4,1622.1,1632.95,1628.45,1648.33,585179,964566676.3,23595,168515,28.8,March,2019,952934742.55,-3.948920608705908,among top losers,1553.7261904761901,1544.089705882353,1584.464285714285,1725.0352118502713,1443.893359578299
PVR,EQ,2019-03-22,1628.45,1634.4,1665.0,1601.2,1616.0,1615.4,1627.19,651430,1059999840.35,26732,99486,15.27,March,2019,1052320022.0,-0.8013755411587664,slight negative,1559.6619047619045,1544.3852941176472,1592.5214285714283,1725.611350251287,1459.4315068915696
PVR,EQ,2019-03-25,1615.4,1605.6,1614.25,1580.0,1589.0,1583.8,1591.12,312885,497837283.55,12324,99400,31.77,March,2019,495547263.0,-1.956171845982424,negative,1564.9619047619046,1544.802941176471,1599.135714285714,1719.0902725315752,1479.1811560398526
PVR,EQ,2019-03-26,1583.8,1572.0,1596.0,1551.0,1570.0,1564.05,1567.52,489584,767435060.95,24874,174860,35.72,March,2019,765733855.1999999,-1.247000883949989,negative,1568.857142857143,1544.4176470588238,1602.0321428571424,1715.9246131096727,1488.139672604612
PVR,EQ,2019-03-27,1564.05,1582.0,1624.0,1565.0,1606.0,1606.0,1606.48,738814,1186893185.0,27087,91393,12.37,March,2019,1186535284.0,2.68213931779675,positive,1574.290476190476,1544.6838235294122,1607.7249999999997,1712.9486062283363,1502.501393771663
PVR,EQ,2019-03-28,1606.0,1616.0,1665.0,1610.0,1638.95,1642.85,1633.3,705354,1152053349.95,27795,194068,27.51,March,2019,1158790818.9,2.2945205479451887,positive,1581.4904761904759,1546.1352941176474,1616.5321428571424,1709.9411492351749,1523.12313647911
PVR,EQ,2019-03-29,1642.85,1642.85,1674.0,1631.3,1646.5,1646.7,1651.57,665870,1099730608.6,24120,351059,52.72,March,2019,1096488129.0,0.23434884499498046,slight or no change,1588.0476190476188,1548.5308823529415,1623.9821428571424,1708.0965851105884,1539.8677006036964
PVR,EQ,2019-04-01,1646.7,1664.95,1679.75,1644.1,1647.0,1650.6,1661.19,230689,383217514.4,12771,43731,18.96,April,2019,380775263.4,0.2368373109856048,slight or no change,1594.8523809523806,1552.6632352941178,1631.6928571428564,1702.4160429519882,1560.9696713337246
PVR,EQ,2019-04-02,1650.6,1664.0,1668.95,1637.55,1659.6,1656.75,1657.84,332978,552023722.25,20201,96630,29.02,April,2019,551661301.5,0.3725917848055316,slight or no change,1602.1928571428568,1557.4220588235298,1633.421428571428,1705.4065628731955,1561.4362942696603
PVR,EQ,2019-04-03,1656.75,1656.0,1662.0,1635.65,1645.0,1640.35,1648.21,193714,319280994.75,13132,43449,22.43,April,2019,317758759.9,-0.9898898445752312,slight negative,1609.295238095238,1562.8764705882356,1634.8249999999991,1706.507277071517,1563.1427229284814
PVR,EQ,2019-04-04,1640.35,1640.5,1664.0,1620.6,1659.1,1657.9,1645.18,384609,632752580.85,11069,128348,33.37,April,2019,637643261.1,1.069893620263973,positive,1615.695238095238,1568.2220588235298,1636.4749999999992,1709.210503445995,1563.7394965540034
PVR,EQ,2019-04-05,1657.9,1670.0,1682.05,1655.55,1675.0,1678.2,1667.41,281610,469560162.8,15659,47749,16.96,April,2019,472597902.0,1.224440557331552,positive,1622.928571428571,1573.7720588235297,1639.839285714285,1715.7898787496367,1563.8886926789335
PVR,EQ,2019-04-08,1678.2,1678.0,1699.0,1669.7,1681.4,1681.9,1686.32,348832,588242546.75,21244,74213,21.27,April,2019,586700540.8000001,0.22047431772136414,slight or no change,1630.6595238095233,1579.298529411765,1639.1678571428567,1713.303259327959,1565.0324549577545
PVR,EQ,2019-04-09,1681.9,1681.4,1687.0,1655.0,1674.0,1680.25,1671.04,255249,426531232.1,17103,55951,21.92,April,2019,428882132.25,-0.09810333551341087,slight or no change,1637.223809523809,1586.2647058823532,1638.0857142857137,1709.0602105564385,1567.111218014989
PVR,EQ,2019-04-10,1680.25,1680.0,1720.65,1670.0,1698.0,1694.65,1699.61,410044,696916835.55,15931,40871,9.97,April,2019,694881064.6,0.8570153251004298,slight positive,1644.4619047619042,1592.2617647058826,1642.8142857142852,1719.605956221865,1566.0226152067055
PVR,EQ,2019-04-11,1694.65,1698.9,1733.0,1683.6,1719.0,1718.55,1715.95,797009,1367631321.05,36640,201344,25.26,April,2019,1369699816.95,1.410320715191915,positive,1648.5571428571425,1599.498529411765,1650.1821428571423,1735.0158862084354,1565.348399505849
PVR,EQ,2019-04-12,1718.55,1718.55,1720.0,1690.75,1698.0,1696.45,1703.64,408161,695361293.95,21980,125696,30.8,April,2019,692424728.45,-1.2859678217101544,negative,1652.1642857142851,1605.798529411765,1658.228571428571,1737.0997976753747,1579.3573451817674
PVR,EQ,2019-04-15,1696.45,1696.5,1717.65,1694.0,1700.0,1699.45,1702.59,282151,480387651.0,16758,103773,36.78,April,2019,479501516.95,0.17683987149637034,slight or no change,1655.2428571428563,1611.9029411764707,1667.8999999999996,1727.9954881194244,1607.8045118805749
PVR,EQ,2019-04-16,1699.45,1700.1,1739.95,1695.3,1715.0,1716.85,1716.5,450635,773516206.7,21550,126591,28.09,April,2019,773672699.75,1.0238606608020229,positive,1659.3261904761898,1618.5264705882353,1675.8178571428566,1729.6668426649862,1621.968871620727
PVR,EQ,2019-04-18,1716.85,1719.7,1728.3,1660.15,1712.1,1710.05,1693.18,628687,1064477612.8,23806,108619,17.28,April,2019,1075086204.35,-0.3960742056673516,slight or no change,1660.219047619047,1624.439705882353,1680.6178571428568,1733.7836877999137,1627.4520264858
PVR,EQ,2019-04-22,1710.05,1708.9,1708.9,1670.1,1700.0,1694.05,1687.03,272916,460418223.85,11656,28574,10.47,April,2019,462333349.8,-0.9356451565743718,slight negative,1660.1547619047612,1629.9205882352944,1683.9999999999995,1733.7882439012817,1634.2117560987174
PVR,EQ,2019-04-23,1694.05,1700.0,1716.95,1664.75,1669.0,1670.55,1692.24,306991,519501466.4,14776,45178,14.72,April,2019,512843815.05,-1.3872081697706706,negative,1662.1595238095233,1634.8602941176475,1685.4249999999995,1732.1426090998275,1638.7073909001715
PVR,EQ,2019-04-24,1670.55,1679.9,1718.2,1674.95,1706.0,1711.7,1700.05,354233,602213346.5,18204,60319,17.03,April,2019,606340626.1,2.463260602795492,positive,1666.7452380952375,1641.3455882352946,1689.3499999999997,1734.9086857378284,1643.791314262171
PVR,EQ,2019-04-25,1711.7,1719.6,1728.8,1703.0,1721.0,1715.1,1717.15,418738,719034553.45,15458,51824,12.38,April,2019,718177543.8,0.19863293801483106,slight or no change,1672.9976190476182,1646.9808823529415,1694.6892857142852,1732.3461612449198,1657.0324101836507
PVR,EQ,2019-04-26,1715.1,1728.85,1729.9,1705.0,1720.0,1718.35,1716.97,307866,528595532.85,14389,37237,12.1,April,2019,529021541.1,0.18949332400444166,slight or no change,1680.3452380952372,1652.6294117647062,1699.0071428571423,1732.075809345242,1665.9384763690425
PVR,EQ,2019-04-30,1718.35,1701.75,1780.0,1696.65,1770.5,1769.45,1753.87,1094199,1919084001.35,33934,426043,38.94,April,2019,1936130420.55,2.9737829894957546,positive,1688.1285714285702,1659.979411764706,1705.5249999999994,1753.5265985311214,1657.5234014688774
PVR,EQ,2019-05-02,1769.45,1769.0,1813.0,1755.05,1807.0,1805.0,1798.75,947912,1705053459.25,31215,274787,28.99,May,2019,1710981160.0,2.009098872531001,positive,1695.849999999999,1667.7029411764706,1714.3178571428564,1783.9172228246018,1644.718491461111
PVR,EQ,2019-05-03,1805.0,1807.0,1815.05,1793.4,1803.65,1808.1,1806.12,493618,891535294.45,18371,110289,22.34,May,2019,892510705.8,0.17174515235456322,slight or no change,1703.5357142857133,1675.510294117647,1723.4499999999991,1806.117377995313,1640.7826220046852
PVR,EQ,2019-05-06,1808.1,1771.85,1823.95,1771.85,1795.0,1802.3,1806.75,840671,1518882663.55,28035,243711,28.99,May,2019,1515141343.3,-0.3207787179912547,slight or no change,1710.759523809523,1680.5029411764706,1731.1392857142848,1821.8972747974633,1640.3812966311064
PVR,EQ,2019-05-07,1802.3,1795.0,1802.15,1772.45,1780.0,1780.1,1790.6,298337,534202792.75,19285,66333,22.23,May,2019,531069693.7,-1.2317594185207836,negative,1716.6333333333325,1685.1911764705883,1735.5357142857133,1829.5706540161918,1641.5007745552348
PVR,EQ,2019-05-08,1780.1,1775.1,1777.45,1742.0,1749.0,1748.5,1758.96,369364,649695027.3,23001,84617,22.91,May,2019,645832954.0,-1.7751811695972064,negative,1721.7833333333324,1688.535294117647,1739.2535714285702,1830.7122082692324,1647.794934587908
PVR,EQ,2019-05-09,1748.5,1750.0,1769.25,1740.0,1764.0,1758.45,1757.26,341158,599502153.05,23934,66607,19.52,May,2019,599909285.1,0.5690591935945122,slight positive,1726.5714285714275,1692.280882352941,1743.467857142856,1832.4289602000224,1654.5067540856896
PVR,EQ,2019-05-10,1758.45,1772.0,1776.0,1696.7,1715.0,1715.4,1725.13,792063,1366408356.2,34274,55503,7.01,May,2019,1358704870.2,-2.4481787938241077,negative,1728.3428571428562,1692.9897058823528,1743.3642857142847,1832.462152636646,1654.2664187919236
PVR,EQ,2019-05-13,1715.4,1724.0,1749.5,1706.25,1730.2,1724.0,1730.67,432503,748521172.7,14494,47849,11.06,May,2019,745635172.0,0.5013407951498072,slight positive,1730.347619047618,1693.830882352941,1744.3607142857134,1832.156159923458,1656.5652686479687
